game,date,date_display,draw_id,draw_slot,weekday,hour,numbers,bonus,source,source_csv,archive_segment,my_million,jackpot 
euromillions,2013-02-26,26/02/2013,2013017,,MARDI   ,,12 13 17 3 30,6 2,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,5 951 109,
euromillions,2013-03-01,01/03/2013,2013018,,VENDREDI,,1 11 36 29 42,4 5,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,2 964 703,
euromillions,2013-03-05,05/03/2013,2013019,,MARDI   ,,33 31 19 8 39,7 2,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,2 500 570,
euromillions,2013-03-08,08/03/2013,2013020,,VENDREDI,,20 42 23 28 3,8 11,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,7 004 633,
euromillions,2013-03-12,12/03/2013,2013021,,MARDI   ,,50 4 10 2 22,5 8,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,5 903 945,
euromillions,2013-03-15,15/03/2013,2013022,,VENDREDI,,24 14 39 4 21,10 3,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,5 387 826,
euromillions,2013-03-19,19/03/2013,2013023,,MARDI   ,,44 32 19 37 35,9 1,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,7 081 059,
euromillions,2013-03-22,22/03/2013,2013024,,VENDREDI,,27 32 12 34 49,9 8,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,7 670 781,
euromillions,2013-03-26,26/03/2013,2013025,,MARDI   ,,44 30 26 42 4,6 11,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,4 106 067,
euromillions,2013-03-29,29/03/2013,2013026,,VENDREDI,,44 30 46 43 13,9 5,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,2 452 488,
euromillions,2013-04-02,02/04/2013,2013027,,MARDI   ,,17 12 41 29 25,1 4,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,9 234 353,
euromillions,2013-04-05,05/04/2013,2013028,,VENDREDI,,32 1 17 39 11,7 2,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,9 714 710,
euromillions,2013-04-09,09/04/2013,2013029,,MARDI   ,,15 44 48 38 35,10 5,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,3 685 253,
euromillions,2013-04-12,12/04/2013,2013030,,VENDREDI,,28 45 15 5 10,3 9,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,9 779 707,
euromillions,2013-04-16,16/04/2013,2013031,,MARDI   ,,33 50 22 1 11,4 6,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,0 984 274,
euromillions,2013-04-19,19/04/2013,2013032,,VENDREDI,,1 46 8 42 48,4 7,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,8 767 114,
euromillions,2013-04-23,23/04/2013,2013033,,MARDI   ,,50 4 1 7 10,4 11,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,9 464 752,
euromillions,2013-04-26,26/04/2013,2013034,,VENDREDI,,40 38 16 24 11,2 5,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,4 280 851,
euromillions,2013-04-30,30/04/2013,2013035,,MARDI   ,,13 50 40 43 36,9 5,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,3 649 213,
euromillions,2013-05-03,03/05/2013,2013036,,VENDREDI,,5 49 34 3 40,2 3,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,3 119 921,
euromillions,2013-05-07,07/05/2013,2013037,,MARDI   ,,43 27 13 28 42,4 6,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,3 902 970,
euromillions,2013-05-10,10/05/2013,2013038,,VENDREDI,,48 35 45 1 32,4 11,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,4 321 982,
euromillions,2013-05-14,14/05/2013,2013039,,MARDI   ,,24 7 8 36 27,11 5,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,2 439 470,
euromillions,2013-05-17,17/05/2013,2013040,,VENDREDI,,25 24 50 6 20,9 10,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,4 627 645,
euromillions,2013-05-21,21/05/2013,2013041,,MARDI   ,,29 19 8 28 7,9 5,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,1 455 156,
euromillions,2013-05-24,24/05/2013,2013042,,VENDREDI,,22 17 40 7 27,2 3,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,8 352 620,
euromillions,2013-05-28,28/05/2013,2013043,,MARDI   ,,34 38 13 8 26,3 11,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,3 704 622,
euromillions,2013-05-31,31/05/2013,2013044,,VENDREDI,,29 43 28 34 27,10 5,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,6 150 409,
euromillions,2013-06-04,04/06/2013,2013045,,MARDI   ,,34 33 40 31 37,6 1,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,8 702 642,
euromillions,2013-06-07,07/06/2013,2013046,,VENDREDI,,14 26 45 50 7,2 7,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,3 621 326,
euromillions,2013-06-11,11/06/2013,2013047,,MARDI   ,,7 9 25 5 41,5 1,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,6 089 983,
euromillions,2013-06-14,14/06/2013,2013048,,VENDREDI,,41 25 48 10 47,6 10,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,0 116 498,
euromillions,2013-06-18,18/06/2013,2013049,,MARDI   ,,24 33 17 41 44,11 1,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,7 914 653,
euromillions,2013-06-21,21/06/2013,2013050,,VENDREDI,,30 11 36 45 10,1 2,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,9 057 420,
euromillions,2013-06-25,25/06/2013,2013051,,MARDI   ,,4 13 35 27 5,2 1,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,7 840 875,
euromillions,2013-06-28,28/06/2013,2013052,,VENDREDI,,15 1 47 28 35,7 1,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,6 848 917,
euromillions,2013-07-02,02/07/2013,2013053,,MARDI   ,,14 13 11 28 30,4 5,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,8 831 240,
euromillions,2013-07-05,05/07/2013,2013054,,VENDREDI,,28 4 33 12 15,1 10,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,8 267 028,
euromillions,2013-07-09,09/07/2013,2013055,,MARDI   ,,18 16 38 49 31,10 4,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,5 666 617,
euromillions,2013-07-12,12/07/2013,2013056,,VENDREDI,,26 42 33 18 32,3 2,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,1 755 859,
euromillions,2013-07-16,16/07/2013,2013057,,MARDI   ,,50 34 47 19 23,4 6,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,1 020 539,
euromillions,2013-07-19,19/07/2013,2013058,,VENDREDI,,24 35 13 26 16,5 2,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,9 521 544,
euromillions,2013-07-23,23/07/2013,2013059,,MARDI   ,,19 14 44 16 15,4 5,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,5 639 742,
euromillions,2013-07-26,26/07/2013,2013060,,VENDREDI,,23 38 29 12 49,4 3,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,0 701 130,
euromillions,2013-07-30,30/07/2013,2013061,,MARDI   ,,3 14 4 11 43,1 6,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,3 891 057,
euromillions,2013-08-02,02/08/2013,2013062,,VENDREDI,,42 36 48 37 21,7 4,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,0 095 732,
euromillions,2013-08-06,06/08/2013,2013063,,MARDI   ,,17 47 16 49 31,3 11,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,1 003 645,
euromillions,2013-08-09,09/08/2013,2013064,,VENDREDI,,24 4 23 7 9,9 8,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,5 421 522,
euromillions,2013-08-13,13/08/2013,2013065,,MARDI   ,,5 20 47 17 50,1 4,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,1 743 387,
euromillions,2013-08-16,16/08/2013,2013066,,VENDREDI,,39 20 24 37 27,5 10,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,9 822 499,
euromillions,2013-08-20,20/08/2013,2013067,,MARDI   ,,42 11 50 49 5,8 11,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,2 572 604,
euromillions,2013-08-23,23/08/2013,2013068,,VENDREDI,,30 37 26 6 1,8 5,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,3 200 670,
euromillions,2013-08-27,27/08/2013,2013069,,MARDI   ,,7 40 38 43 30,6 2,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,0 988 789,
euromillions,2013-08-30,30/08/2013,2013070,,VENDREDI,,45 25 17 36 2,5 9,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,0 922 573,
euromillions,2013-09-03,03/09/2013,2013071,,MARDI   ,,5 18 16 42 9,7 9,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,9 201 732,
euromillions,2013-09-06,06/09/2013,2013072,,VENDREDI,,25 11 32 23 37,7 4,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,9 615 041,
euromillions,2013-09-10,10/09/2013,2013073,,MARDI   ,,7 28 30 14 11,2 10,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,0 174 992,
euromillions,2013-09-13,13/09/2013,2013074,,VENDREDI,,14 27 6 4 33,10 5,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,8 610 432,
euromillions,2013-09-17,17/09/2013,2013075,,MARDI   ,,44 17 21 42 13,11 9,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,7 790 058,
euromillions,2013-09-20,20/09/2013,2013076,,VENDREDI,,5 11 38 35 45,2 3,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,7 524 990,
euromillions,2013-09-24,24/09/2013,2013077,,MARDI   ,,43 20 10 28 26,9 11,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,6 249 497,
euromillions,2013-09-27,27/09/2013,2013078,,VENDREDI,,41 15 11 38 43,6 2,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,2 858 419,
euromillions,2013-10-01,01/10/2013,2013079,,MARDI   ,,19 44 48 25 23,9 8,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,9 450 912,
euromillions,2013-10-04,04/10/2013,2013080,,VENDREDI,,50 35 6 24 20,5 10,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,0 986 289,
euromillions,2013-10-08,08/10/2013,2013081,,MARDI   ,,23 24 33 42 26,5 3,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,9 426 776,
euromillions,2013-10-11,11/10/2013,2013082,,VENDREDI,,6 17 23 12 43,5 9,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,2 749 894,
euromillions,2013-10-15,15/10/2013,2013083,,MARDI   ,,39 18 27 43 47,7 4,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,1 633 163,
euromillions,2013-10-18,18/10/2013,2013084,,VENDREDI,,25 36 47 46 5,2 6,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,7 389 869,
euromillions,2013-10-22,22/10/2013,2013085,,MARDI   ,,39 33 29 44 41,9 11,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,6 956 426,
euromillions,2013-10-25,25/10/2013,2013086,,VENDREDI,,2 31 38 3 10,6 10,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,8 692 635,
euromillions,2013-10-29,29/10/2013,2013087,,MARDI   ,,32 9 10 30 37,6 2,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,2 805 320,
euromillions,2013-11-01,01/11/2013,2013088,,VENDREDI,,19 33 29 30 7,3 8,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,3 215 063,
euromillions,2013-11-05,05/11/2013,2013089,,MARDI   ,,35 38 12 13 6,2 3,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,2 258 410,
euromillions,2013-11-08,08/11/2013,2013090,,VENDREDI,,35 20 42 43 28,8 10,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,9 336 196,
euromillions,2013-11-12,12/11/2013,2013091,,MARDI   ,,29 48 40 37 14,11 2,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,7 292 009,
euromillions,2013-11-15,15/11/2013,2013092,,VENDREDI,,13 42 3 15 29,4 1,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,3 264 309,
euromillions,2013-11-19,19/11/2013,2013093,,MARDI   ,,45 14 19 36 15,1 10,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,7 818 365,
euromillions,2013-11-22,22/11/2013,2013094,,VENDREDI,,40 26 13 25 50,8 9,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,4 896 040,
euromillions,2013-11-26,26/11/2013,2013095,,MARDI   ,,44 27 23 42 19,5 3,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,6 063 859,
euromillions,2013-11-29,29/11/2013,2013096,,VENDREDI,,10 23 7 2 43,4 7,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,4 119 023,
euromillions,2013-12-03,03/12/2013,2013097,,MARDI   ,,32 6 29 15 13,2 9,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,2 462 263,
euromillions,2013-12-06,06/12/2013,2013098,,VENDREDI,,18 31 36 2 1,7 10,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,4 084 833,
euromillions,2013-12-10,10/12/2013,2013099,,MARDI   ,,49 50 24 6 35,7 1,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,7 922 738,
euromillions,2013-12-13,13/12/2013,2013100,,VENDREDI,,24 22 23 1 31,6 11,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,3 997 967,
euromillions,2013-12-17,17/12/2013,2013101,,MARDI   ,,41 6 8 37 27,7 10,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,7 518 795,
euromillions,2013-12-20,20/12/2013,2013102,,VENDREDI,,13 22 17 43 12,10 3,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,7 810 794,
euromillions,2013-12-24,24/12/2013,2013103,,MARDI   ,,5 31 43 50 19,6 2,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,6 358 915,
euromillions,2013-12-27,27/12/2013,2013104,,VENDREDI,,1 22 6 13 28,10 5,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,2 561 894,
euromillions,2013-12-31,31/12/2013,2013105,,MARDI   ,,29 45 24 20 13,7 3,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,5 515 725,
euromillions,2014-01-03,03/01/2014,2014001,,VENDREDI,,3 44 27 38 31,3 8,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,4 015 809,
euromillions,2014-01-07,07/01/2014,2014002,,MARDI   ,,2 45 20 27 33,6 10,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,8 764 447,
euromillions,2014-01-10,10/01/2014,2014003,,VENDREDI,,1 27 2 11 29,10 1,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,9 396 001,
euromillions,2014-01-14,14/01/2014,2014004,,MARDI   ,,25 18 20 26 37,11 10,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,4 877 648,
euromillions,2014-01-17,17/01/2014,2014005,,VENDREDI,,26 19 33 42 32,10 4,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,7 627 662,
euromillions,2014-01-21,21/01/2014,2014006,,MARDI   ,,4 42 35 48 12,5 8,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,9 624 884,
euromillions,2014-01-24,24/01/2014,2014007,,VENDREDI,,19 41 35 34 5,1 5,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,3 107 931,
euromillions,2014-01-28,28/01/2014,2014008,,MARDI   ,,18 23 48 20 42,2 9,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,0 761 211,
euromillions,2014-01-31,31/01/2014,2014009,,VENDREDI,,10 15 31 8 16,8 9,,C:\projets\jeux\archives\euromillions\euromillions_2\euromillions_2.csv,euromillions_2,5 107 482,
euromillions,2014-02-04,04/02/2014,2014010,,MARDI   ,,37 1 33 21 38,8 4,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2014-02-07,07/02/2014,2014011,,VENDREDI,,17 19 47 3 46,9 10,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2014-02-11,11/02/2014,2014012,,MARDI   ,,47 25 8 17 41,1 2,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2014-02-14,14/02/2014,2014013,,VENDREDI,,19 39 4 2 6,2 7,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2014-02-18,18/02/2014,2014014,,MARDI   ,,36 37 26 23 49,6 7,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2014-02-21,21/02/2014,2014015,,VENDREDI,,28 13 17 30 32,5 7,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2014-02-25,25/02/2014,2014016,,MARDI   ,,42 21 25 28 35,6 4,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2014-02-28,28/02/2014,2014017,,VENDREDI,,38 44 32 12 43,2 7,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2014-03-04,04/03/2014,2014018,,MARDI   ,,3 22 5 27 44,6 1,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2014-03-07,07/03/2014,2014019,,VENDREDI,,38 10 40 5 41,1 8,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2014-03-11,11/03/2014,2014020,,MARDI   ,,1 4 44 33 23,8 7,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2014-03-14,14/03/2014,2014021,,VENDREDI,,30 24 6 27 25,9 5,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2014-03-18,18/03/2014,2014022,,MARDI   ,,27 36 34 8 39,5 10,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2014-03-21,21/03/2014,2014023,,VENDREDI,,37 7 39 30 42,7 5,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2014-03-25,25/03/2014,2014024,,MARDI   ,,28 50 26 7 20,8 2,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2014-03-28,28/03/2014,2014025,,VENDREDI,,3 43 19 28 4,3 7,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2014-04-01,01/04/2014,2014026,,MARDI   ,,44 38 18 16 26,10 8,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2014-04-04,04/04/2014,2014027,,VENDREDI,,50 45 28 6 10,10 11,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2014-04-08,08/04/2014,2014028,,MARDI   ,,42 11 29 18 49,11 4,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2014-04-11,11/04/2014,2014029,,VENDREDI,,8 33 30 12 19,4 11,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2014-04-15,15/04/2014,2014030,,MARDI   ,,14 50 47 26 3,7 11,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2014-04-18,18/04/2014,2014031,,VENDREDI,,21 47 31 39 24,3 7,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2014-04-22,22/04/2014,2014032,,MARDI   ,,20 46 15 24 13,8 1,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2014-04-25,25/04/2014,2014033,,VENDREDI,,13 49 44 21 24,9 1,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2014-04-29,29/04/2014,2014034,,MARDI   ,,35 26 18 23 44,3 11,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2014-05-02,02/05/2014,2014035,,VENDREDI,,30 42 4 31 38,11 2,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2014-05-06,06/05/2014,2014036,,MARDI   ,,37 5 19 31 24,9 1,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2014-05-09,09/05/2014,2014037,,VENDREDI,,45 28 3 26 21,10 7,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2014-05-13,13/05/2014,2014038,,MARDI   ,,47 34 13 30 4,6 2,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2014-05-16,16/05/2014,2014039,,VENDREDI,,26 23 37 29 40,4 3,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2014-05-20,20/05/2014,2014040,,MARDI   ,,38 5 36 33 47,4 9,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2014-05-23,23/05/2014,2014041,,VENDREDI,,31 3 47 8 34,11 9,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2014-05-27,27/05/2014,2014042,,MARDI   ,,16 13 26 25 7,1 6,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2014-05-30,30/05/2014,2014043,,VENDREDI,,27 41 24 45 5,7 6,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2014-06-03,03/06/2014,2014044,,MARDI   ,,2 39 32 15 44,5 10,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2014-06-06,06/06/2014,2014045,,VENDREDI,,34 40 25 7 49,9 11,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2014-06-10,10/06/2014,2014046,,MARDI   ,,12 18 21 33 32,1 11,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2014-06-13,13/06/2014,2014047,,VENDREDI,,16 22 28 46 18,11 9,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2014-06-17,17/06/2014,2014048,,MARDI   ,,48 13 37 40 11,8 9,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2014-06-20,20/06/2014,2014049,,VENDREDI,,5 38 49 15 25,1 2,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2014-06-24,24/06/2014,2014050,,MARDI   ,,20 1 7 21 48,4 7,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2014-06-27,27/06/2014,2014051,,VENDREDI,,39 34 45 33 31,2 10,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2014-07-01,01/07/2014,2014052,,MARDI   ,,39 25 18 22 27,5 10,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2014-07-04,04/07/2014,2014053,,VENDREDI,,47 18 43 39 4,6 2,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2014-07-08,08/07/2014,2014054,,MARDI   ,,24 18 22 8 27,11 4,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2014-07-11,11/07/2014,2014055,,VENDREDI,,38 35 5 49 22,7 4,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2014-07-15,15/07/2014,2014056,,MARDI   ,,18 27 15 34 20,1 3,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2014-07-18,18/07/2014,2014057,,VENDREDI,,1 41 43 11 29,3 11,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
euromillions,2014-07-22,22/07/2014,2014058,,MARDI   ,,1 43 50 45 24,5 8,,C:\projets\jeux\archives\euromillions\euromillions_3\euromillions_3.csv,euromillions_3,,
